,Unnamed: 0,Jargon_Terms,Jargon_Type,is_Jargon
21281,21414,luc,Most Common,False
21282,21415,elena,Most Common,False
21283,21416,bam,Most Common,False
21284,21417,closures,Most Common,False
21285,21418,participatory,Most Common,False
21286,21419,intermittent,Most Common,False
21287,21420,ante,Most Common,False
21288,21421,micron,Most Common,False
21289,21422,budgetary,Most Common,False
21290,21423,pcos,Most Common,False
21291,21424,vols,Most Common,False
21292,21425,revolving,Most Common,False
21293,21426,ssk,Most Common,False
21294,21427,bundled,Most Common,False
21295,21428,pantie,Most Common,False
21296,21429,bombers,Most Common,False
21297,21430,covert,Most Common,False
21298,21431,crater,Most Common,False
21299,21432,leah,Most Common,False
21300,21433,favored,Most Common,False
21301,21434,bred,Most Common,False
21302,21435,spongebob,Most Common,False
21303,21436,fractional,Most Common,False
21304,21437,markus,Most Common,False
21305,21438,ideological,Most Common,False
21306,21439,fostering,Most Common,False
21307,21440,wellbutrin,Most Common,False
21308,21441,rheumatoid,Most Common,False
21309,21442,thence,Most Common,False
21310,21443,birthplace,Most Common,False
21311,21444,bleed,Most Common,False
21312,21445,reverend,Most Common,False
21313,21446,transmitting,Most Common,False
21314,21447,swindon,Most Common,False
21315,21448,cabernet,Most Common,False
21316,21449,serie,Most Common,False
21317,21450,sek,Most Common,False
21318,21451,neptune,Most Common,False
21319,21452,dsm,Most Common,False
21320,21453,caucasian,Most Common,False
21321,21454,understandable,Most Common,False
21322,21455,shea,Most Common,False
21323,21456,goblet,Most Common,False
21324,21457,doctorate,Most Common,False
21325,21458,binaries,Most Common,False
21326,21459,inventions,Most Common,False
21327,21460,dea,Most Common,False
21328,21461,slovenian,Most Common,False
21329,21462,practicable,Most Common,False
21330,21463,showdown,Most Common,False
21331,21464,simone,Most Common,False
21332,21465,fronts,Most Common,False
21333,21466,ancestor,Most Common,False
21334,21467,russians,Most Common,False
21335,21468,spc,Most Common,False
21336,21469,potentials,Most Common,False
21337,21470,incur,Most Common,False
21338,21471,tempe,Most Common,False
21339,21472,hklm,Most Common,False
21340,21473,cores,Most Common,False
21341,21474,borrowers,Most Common,False
21342,21475,osx,Most Common,False
21343,21476,canonical,Most Common,False
21344,21477,nodded,Most Common,False
21345,21478,confronted,Most Common,False
21346,21479,believer,Most Common,False
21347,21480,bouvet,Most Common,False
21348,21481,multifunction,Most Common,False
21349,21482,australians,Most Common,False
21350,21483,nifty,Most Common,False
21351,21484,declines,Most Common,False
21352,21485,unveils,Most Common,False
21353,21486,peacock,Most Common,False
21354,21487,utmost,Most Common,False
21355,21488,skeletal,Most Common,False
21356,21489,dems,Most Common,False
21357,21490,oahu,Most Common,False
21358,21491,yates,Most Common,False
21359,21492,leroy,Most Common,False
21360,21493,rollover,Most Common,False
21361,21494,infos,Most Common,False
21362,21495,helpers,Most Common,False
21363,21496,lds,Most Common,False
21364,21497,elapsed,Most Common,False
21365,21498,thanx,Most Common,False
21366,21499,anthrax,Most Common,False
21367,21500,academies,Most Common,False
21368,21501,tout,Most Common,False
21369,21502,shockwave,Most Common,False
21370,21503,gre,Most Common,False
21371,21504,imitation,Most Common,False
21372,21505,harvested,Most Common,False
21373,21506,dab,Most Common,False
21374,21507,hopeful,Most Common,False
21375,21508,furnishing,Most Common,False
21376,21509,negatively,Most Common,False
21377,21510,westlife,Most Common,False
21378,21511,residences,Most Common,False
21379,21512,spinach,Most Common,False
21380,21513,bpm,Most Common,False
21381,21514,liquidation,Most Common,False
21382,21515,predecessor,Most Common,False
21383,21516,tamiflu,Most Common,False
21384,21517,cheeks,Most Common,False
21385,21518,hare,Most Common,False
21386,21519,beasts,Most Common,False
21387,21520,touchdown,Most Common,False
21388,21521,planar,Most Common,False
21389,21522,philanthropy,Most Common,False
21390,21523,adequacy,Most Common,False
21391,21524,iomega,Most Common,False
21392,21525,xa,Most Common,False
21393,21526,fetisch,Most Common,False
21394,21527,peanuts,Most Common,False
21395,21528,discovers,Most Common,False
21396,21529,eastman,Most Common,False
21397,21530,franchising,Most Common,False
21398,21531,coppermine,Most Common,False
21399,21532,discard,Most Common,False
21400,21533,cavalry,Most Common,False
21401,21534,ged,Most Common,False
21402,21535,breakers,Most Common,False
21403,21536,quorum,Most Common,False
21404,21537,forwards,Most Common,False
21405,21538,ecard,Most Common,False
21406,21539,prevalent,Most Common,False
21407,21540,plat,Most Common,False
21408,21541,exploits,Most Common,False
21409,21542,ue,Most Common,False
21410,21543,kn,Most Common,False
21411,21544,dukes,Most Common,False
21412,21545,offended,Most Common,False
21413,21546,trimmed,Most Common,False
21414,21547,py,Most Common,False
21415,21548,ferries,Most Common,False
21416,21549,worcestershire,Most Common,False
21417,21550,faqfaq,Most Common,False
21418,21551,bonn,Most Common,False
21419,21552,muller,Most Common,False
21420,21553,prostitution,Most Common,False
21421,21554,mosque,Most Common,False
21422,21555,fudge,Most Common,False
21423,21556,extractor,Most Common,False
21424,21557,horseback,Most Common,False
21425,21558,vested,Most Common,False
21426,21559,terribly,Most Common,False
21427,21560,earnest,Most Common,False
21428,21561,usergroupsusergroups,Most Common,False
21429,21562,svenska,Most Common,False
21430,21563,pcg,Most Common,False
21431,21564,myocardial,Most Common,False
21432,21565,homme,Most Common,False
21433,21566,clancy,Most Common,False
21434,21567,everytime,Most Common,False
21435,21568,callback,Most Common,False
21436,21569,tory,Most Common,False
21437,21570,encompasses,Most Common,False
21438,21571,rossi,Most Common,False
21439,21572,sander,Most Common,False
21440,21573,oldham,Most Common,False
21441,21574,gonzales,Most Common,False
21442,21575,conductivity,Most Common,False
21443,21576,vor,Most Common,False
21444,21577,confederate,Most Common,False
21445,21578,presumed,Most Common,False
21446,21579,annette,Most Common,False
21447,21580,climax,Most Common,False
21448,21581,blending,Most Common,False
21449,21582,atc,Most Common,False
21450,21583,weave,Most Common,False
21451,21584,vicki,Most Common,False
21452,21585,postponed,Most Common,False
21453,21586,danville,Most Common,False
21454,21587,philosophers,Most Common,False
21455,21588,speeding,Most Common,False
21456,21589,creditor,Most Common,False
21457,21590,exits,Most Common,False
21458,21591,pardon,Most Common,False
21459,21592,sedona,Most Common,False
21460,21593,oder,Most Common,False
21461,21594,skateboarding,Most Common,False
21462,21595,lexisnexis,Most Common,False
21463,21596,abby,Most Common,False
21464,21597,deepthroat,Most Common,False
21465,21598,outback,Most Common,False
21466,21599,teller,Most Common,False
21467,21600,mandates,Most Common,False
21468,21601,siena,Most Common,False
21469,21602,reiki,Most Common,False
21470,21603,biopsy,Most Common,False
21471,21604,peptides,Most Common,False
21472,21605,veil,Most Common,False
21473,21606,peck,Most Common,False
21474,21607,custodian,Most Common,False
21475,21608,dante,Most Common,False
21476,21609,lange,Most Common,False
21477,21610,quarry,Most Common,False
21478,21611,seneca,Most Common,False
21479,21612,oceanic,Most Common,False
21480,21613,tres,Most Common,False
21481,21614,helm,Most Common,False
21482,21615,burbank,Most Common,False
21483,21616,festive,Most Common,False
21484,21617,rosen,Most Common,False
21485,21618,awakenings,Most Common,False
21486,21619,pim,Most Common,False
21487,21620,alla,Most Common,False
21488,21621,preserves,Most Common,False
21489,21622,sediments,Most Common,False
21490,21623,appraiser,Most Common,False
21491,21624,smp,Most Common,False
21492,21625,ingram,Most Common,False
21493,21626,gaussian,Most Common,False
21494,21627,hustler,Most Common,False
21495,21628,jess,Most Common,False
21496,21629,tensions,Most Common,False
21497,21630,secretion,Most Common,False
21498,21631,linkages,Most Common,False
21499,21632,separator,Most Common,False
21500,21633,insult,Most Common,False
21501,21634,scraps,Most Common,False
21502,21635,waived,Most Common,False
21503,21636,cured,Most Common,False
21504,21637,schultz,Most Common,False
21505,21638,buggy,Most Common,False
21506,21639,adr,Most Common,False
21507,21640,concordia,Most Common,False
21508,21641,recon,Most Common,False
21509,21642,kennel,Most Common,False
21510,21643,drilled,Most Common,False
21511,21644,fileplanet,Most Common,False
21512,21645,souvenirs,Most Common,False
21513,21646,royals,Most Common,False
21514,21647,prescribing,Most Common,False
21515,21648,slack,Most Common,False
21516,21649,globalisation,Most Common,False
21517,21650,borland,Most Common,False
21518,21651,pastel,Most Common,False
21519,21652,gin,Most Common,False
21520,21653,nottinghamshire,Most Common,False
21521,21654,differentiate,Most Common,False
21522,21655,strollers,Most Common,False
21523,21656,jays,Most Common,False
21524,21657,uninsured,Most Common,False
21525,21658,picasso,Most Common,False
21526,21659,pilgrim,Most Common,False
21527,21660,vines,Most Common,False
21528,21661,susceptibility,Most Common,False
21529,21662,ambiguous,Most Common,False
21530,21663,mcgill,Most Common,False
21531,21664,disputed,Most Common,False
21532,21665,scouting,Most Common,False
21533,21666,royale,Most Common,False
21534,21667,instinct,Most Common,False
21535,21668,gorge,Most Common,False
21536,21669,righteousness,Most Common,False
21537,21670,carrot,Most Common,False
21538,21671,discriminatory,Most Common,False
21539,21672,opaque,Most Common,False
21540,21673,headquartered,Most Common,False
21541,21674,bullying,Most Common,False
21542,21675,saul,Most Common,False
21543,21676,flaming,Most Common,False
21544,21677,travelodge,Most Common,False
21545,21678,empower,Most Common,False
21546,21679,apis,Most Common,False
21547,21680,marian,Most Common,False
21548,21681,liens,Most Common,False
21549,21682,caterpillar,Most Common,False
21550,21683,hurley,Most Common,False
21551,21684,remington,Most Common,False
21552,21685,pedals,Most Common,False
21553,21686,chew,Most Common,False
21554,21687,teak,Most Common,False
21555,21688,benefited,Most Common,False
21556,21689,prevail,Most Common,False
21557,21690,bitmap,Most Common,False
21558,21691,migraine,Most Common,False
21559,21692,musik,Most Common,False
21560,21693,sli,Most Common,False
21561,21694,undermine,Most Common,False
21562,21695,enum,Most Common,False
21563,21696,omission,Most Common,False
21564,21697,boyle,Most Common,False
21565,21698,lamar,Most Common,False
21566,21699,mio,Most Common,False
21567,21700,diminished,Most Common,False
21568,21701,jonas,Most Common,False
21569,21702,aes,Most Common,False
21570,21703,locke,Most Common,False
21571,21704,cages,Most Common,False
21572,21705,methane,Most Common,False
21573,21706,pager,Most Common,False
21574,21707,snp,Most Common,False
21575,21708,jolla,Most Common,False
21576,21709,aclu,Most Common,False
21577,21710,capitals,Most Common,False
21578,21711,correctness,Most Common,False
21579,21712,westchester,Most Common,False
21580,21713,implication,Most Common,False
21581,21714,pap,Most Common,False
21582,21715,banjo,Most Common,False
21583,21716,shaker,Most Common,False
21584,21717,natives,Most Common,False
21585,21718,tive,Most Common,False
21586,21719,nimh,Most Common,False
21587,21720,quilting,Most Common,False
21588,21721,campgrounds,Most Common,False
21589,21722,adm,Most Common,False
21590,21723,stout,Most Common,False
21591,21724,rewarded,Most Common,False
21592,21725,densities,Most Common,False
21593,21726,isd,Most Common,False
21594,21727,athena,Most Common,False
21595,21728,deepest,Most Common,False
21596,21729,matthias,Most Common,False
21597,21730,tional,Most Common,False
21598,21731,duane,Most Common,False
21599,21732,sane,Most Common,False
21600,21733,turnaround,Most Common,False
21601,21734,climbed,Most Common,False
21602,21735,corrupted,Most Common,False
21603,21736,relays,Most Common,False
21604,21737,navigational,Most Common,False
21605,21738,stargate,Most Common,False
21606,21739,hanna,Most Common,False
21607,21740,husbands,Most Common,False
21608,21741,saskatoon,Most Common,False
21609,21742,cen,Most Common,False
21610,21743,fading,Most Common,False
21611,21744,colchester,Most Common,False
21612,21745,minh,Most Common,False
21613,21746,fingertips,Most Common,False
21614,21747,sba,Most Common,False
21615,21748,rockwell,Most Common,False
21616,21749,persuade,Most Common,False
21617,21750,vl,Most Common,False
21618,21751,pepsi,Most Common,False
21619,21752,rea,Most Common,False
21620,21753,roaming,Most Common,False
21621,21754,oversized,Most Common,False
21622,21755,snr,Most Common,False
21623,21756,sibling,Most Common,False
21624,21757,ecs,Most Common,False
21625,21758,determinations,Most Common,False
21626,21759,burberry,Most Common,False
21627,21760,weighed,Most Common,False
21628,21761,ashamed,Most Common,False
21629,21762,concierge,Most Common,False
21630,21763,nrs,Most Common,False
21631,21764,gorilla,Most Common,False
21632,21765,gatherings,Most Common,False
21633,21766,endure,Most Common,False
21634,21767,cfa,Most Common,False
21635,21768,inhibit,Most Common,False
21636,21769,nom,Most Common,False
21637,21770,pps,Most Common,False
21638,21771,cheltenham,Most Common,False
21639,21772,screenplay,Most Common,False
21640,21773,unabridged,Most Common,False
21641,21774,dickens,Most Common,False
21642,21775,ntp,Most Common,False
21643,21776,endpoint,Most Common,False
21644,21777,juniper,Most Common,False
21645,21778,repetition,Most Common,False
21646,21779,labelling,Most Common,False
